Season,TeamID,Games,Wins,Losses,WinPct,AvgPointsFor,AvgPointsAgainst,AvgMargin,eFG_Off,TORate_Off,ORBRate_Off,FTRate_Off,Elo_RegSeason,POM_Rank,SAG_Rank,Composite_Rank,SeedNum,IsSeeded,ConfStrength_Rank,Last15WinPct,Last15AvgMargin,ConfTourneyChamp
2004,1403,32,22,10,0.6875,73.40625,66.4375,6.96875,0.4780168457071819,0.15811849414247456,0.3250606674146635,0.2616255758676454,1589.641828397981,29.0,26.0,31.545454545454547,8.0,1,4,0.4666666666666667,-0.06666666666666667,0
2004,1404,26,8,18,0.3076923076923077,70.92307692307692,76.76923076923077,-5.846153846153854,0.513460719373743,0.18873506088738617,0.351793920293587,0.2562381796575999,1420.2002773836032,256.0,259.0,258.96875,100.0,0,25,0.3333333333333333,-5.8,0
2004,1405,30,20,10,0.6666666666666666,76.9,75.1,1.8000000000000114,0.51905337420302,0.18783474927472482,0.31620274526305525,0.2584920157042614,1547.8999671410006,104.0,101.0,98.81818181818181,100.0,0,14,0.5333333333333333,-1.8666666666666667,0
2004,1406,29,8,21,0.27586206896551724,61.10344827586207,69.48275862068965,-8.37931034482758,0.4527504185186725,0.19310505873807315,0.3203258701506137,0.273838831249916,1415.898490602391,266.0,277.0,278.71875,100.0,0,12,0.2,-10.133333333333333,0
2004,1407,28,23,5,0.8214285714285714,83.57142857142857,72.78571428571429,10.785714285714278,0.5079605070251141,0.12862000010407854,0.3489674874243566,0.1762068058322316,1625.823317010887,90.0,63.0,71.03030303030303,100.0,0,20,0.8666666666666667,11.2,0
2004,1408,27,10,17,0.37037037037037035,64.92592592592592,70.0,-5.074074074074076,0.47218021107249103,0.20242554435696325,0.3579912307276239,0.2553387257925498,1460.5145954100158,219.0,204.0,198.21212121212122,100.0,0,5,0.3333333333333333,-6.733333333333333,0
2004,1409,29,9,20,0.3103448275862069,68.34482758620689,71.6896551724138,-3.344827586206904,0.5128766096225599,0.16846372372435314,0.26582681555300797,0.23456138076113756,1436.4566615915264,168.0,158.0,183.15151515151516,100.0,0,10,0.2,-9.4,0
2004,1410,24,10,14,0.4166666666666667,67.66666666666667,73.58333333333333,-5.916666666666657,0.45673315710779083,0.18908432429731958,0.33482192014170076,0.2908985602768306,1511.739886655715,248.0,235.0,224.21875,100.0,0,31,0.6,-0.6,0
2004,1411,28,13,15,0.4642857142857143,65.85714285714286,66.71428571428571,-0.857142857142847,0.4506198093833663,0.22146351854914167,0.3461946678149542,0.3524484789196948,1426.4917557350634,297.0,289.0,282.21875,100.0,0,30,0.4666666666666667,0.06666666666666667,0
2004,1412,29,20,9,0.6896551724137931,74.55172413793103,67.0,7.551724137931032,0.48238673500733353,0.1640389865344911,0.3094785974212759,0.21514356089943487,1604.1894771272248,36.0,40.0,39.42424242424242,9.0,1,5,0.7333333333333333,8.666666666666666,0
2004,1414,27,10,17,0.37037037037037035,62.888888888888886,66.11111111111111,-3.2222222222222285,0.528677136268408,0.22030620375292356,0.3230344477194723,0.33391518695591116,1412.984299798508,212.0,194.0,212.9375,100.0,0,15,0.26666666666666666,-3.8,0
2004,1415,27,10,17,0.37037037037037035,67.55555555555556,70.96296296296296,-3.4074074074074048,0.5005977509744118,0.1839750776077556,0.28643496977372296,0.2768039725519668,1462.5268518649332,191.0,190.0,209.0,100.0,0,15,0.3333333333333333,-4.2,0
2004,1416,29,24,5,0.8275862068965517,70.51724137931035,62.206896551724135,8.310344827586214,0.49052782614805845,0.19671682179620054,0.3596369194632525,0.20610685367111548,1627.5905559657742,98.0,86.0,75.12121212121212,14.0,1,20,0.8,8.6,1
2004,1417,28,11,17,0.39285714285714285,66.53571428571429,70.0,-3.464285714285708,0.5080403427393543,0.19953868427303137,0.34921012090994075,0.2348744882572641,1440.2618388466472,147.0,132.0,138.93939393939394,100.0,0,9,0.13333333333333333,-8.0,0
2004,1418,26,18,8,0.6923076923076923,76.26923076923077,69.88461538461539,6.384615384615387,0.5135700068853394,0.18191396330717194,0.3448011242645894,0.22389158520411345,1596.637257291896,60.0,71.0,71.36363636363636,14.0,1,16,0.8,9.066666666666666,1
2004,1419,28,9,19,0.32142857142857145,66.71428571428571,74.28571428571429,-7.571428571428584,0.4714558758450639,0.203727631030738,0.3424120707377039,0.2489369800243263,1418.7205248639802,283.0,275.0,271.34375,100.0,0,29,0.4666666666666667,-2.933333333333333,0
2004,1420,28,7,21,0.25,60.142857142857146,63.82142857142857,-3.6785714285714235,0.46393123234252187,0.1824697009831558,0.3741253740603838,0.22609510910455635,1356.6166813105206,286.0,290.0,292.40625,100.0,0,19,0.13333333333333333,-6.333333333333333,0
2004,1421,27,7,20,0.25925925925925924,61.592592592592595,72.25925925925925,-10.666666666666657,0.48302561418575013,0.19732311855148288,0.29281193290767193,0.2106711597791659,1427.498993371546,301.0,298.0,290.40625,100.0,0,27,0.4,-5.666666666666667,0
2004,1422,27,10,17,0.37037037037037035,73.11111111111111,76.37037037037037,-3.2592592592592524,0.5236755512345487,0.20514378185262577,0.3381602346353688,0.25428373996886267,1445.4309177099888,235.0,237.0,239.5,100.0,0,18,0.4666666666666667,-1.0,0
2004,1423,30,15,15,0.5,61.46666666666667,59.56666666666667,1.8999999999999986,0.46995915057608123,0.18019526946624675,0.31120916300458756,0.2348780718730434,1514.792498087828,120.0,136.0,139.40625,100.0,0,12,0.4,-2.0,0
2004,1424,29,17,12,0.5862068965517241,74.03448275862068,71.13793103448276,2.8965517241379217,0.5311418580276622,0.18931897425801175,0.29549170356974164,0.3152092740214686,1559.4842706674835,68.0,78.0,77.3030303030303,100.0,0,6,0.5333333333333333,0.26666666666666666,0
2004,1425,28,13,15,0.4642857142857143,75.39285714285714,78.78571428571429,-3.392857142857153,0.4925578343526106,0.1768372670853449,0.3255149710452331,0.2496270019244207,1509.1805647914357,127.0,111.0,121.12121212121212,100.0,0,9,0.4,-3.4,0
2004,1426,26,14,12,0.5384615384615384,70.61538461538461,70.26923076923077,0.3461538461538396,0.5001804684020054,0.20688845516569487,0.3399577490475264,0.36974864115403594,1516.0676974275702,200.0,215.0,199.90625,100.0,0,29,0.7333333333333333,4.933333333333334,0
2004,1427,28,16,12,0.5714285714285714,72.42857142857143,72.64285714285714,-0.2142857142857082,0.49254146006652555,0.2067607105412539,0.3308441234278042,0.2896123382293376,1556.4137735402683,216.0,233.0,208.59375,16.0,1,29,0.8666666666666667,5.733333333333333,1
2004,1428,31,23,8,0.7419354838709677,64.90322580645162,57.61290322580645,7.290322580645167,0.5164983342203774,0.20756022773850952,0.35683303910494246,0.23061080326289154,1624.5503005726393,44.0,39.0,38.72727272727273,11.0,1,6,0.6666666666666666,3.7333333333333334,1
2004,1429,27,24,3,0.8888888888888888,68.48148148148148,57.22222222222222,11.25925925925926,0.5291698479566828,0.17616740241207157,0.37974658715592635,0.25332061670274486,1619.970591672721,42.0,41.0,38.94285714285714,100.0,0,15,0.8666666666666667,12.2,0
2004,1431,29,22,7,0.7586206896551724,75.48275862068965,67.24137931034483,8.241379310344826,0.4910407529129046,0.1773644316444189,0.3097379963090433,0.3190025343645375,1619.1765535939412,43.0,42.0,45.484848484848484,13.0,1,10,0.8,7.333333333333333,0
2004,1433,30,23,7,0.7666666666666667,70.8,63.56666666666667,7.233333333333327,0.5126175550982346,0.21624299463613178,0.3372690217975176,0.21602869732871813,1627.4186837407804,82.0,79.0,69.21212121212122,13.0,1,12,0.8666666666666667,9.066666666666666,1
2004,1434,29,17,12,0.5862068965517241,72.27586206896552,71.44827586206897,0.8275862068965552,0.48826517371871614,0.19528294663984852,0.3322477918423519,0.313673125169295,1567.6277147827534,132.0,151.0,139.63636363636363,15.0,1,22,0.8,3.8,1
2004,1435,30,21,9,0.7,73.83333333333333,64.73333333333333,9.099999999999994,0.5016248843300695,0.16041028145515868,0.32450528467391826,0.24643320148794254,1613.6724767374305,24.0,21.0,23.441176470588236,6.0,1,2,0.5333333333333333,1.8666666666666667,0
2004,1436,30,22,8,0.7333333333333333,66.4,62.1,4.300000000000004,0.46818062240676706,0.1633121010873121,0.32070703474688556,0.2042520141704381,1583.5123103314509,162.0,150.0,137.53125,15.0,1,19,0.8,8.866666666666667,1
2004,1437,30,15,15,0.5,69.66666666666667,68.13333333333334,1.5333333333333314,0.5195740946666951,0.2051418321991414,0.36840286170242914,0.2793732931403246,1541.793720547669,54.0,61.0,74.81818181818181,100.0,0,3,0.3333333333333333,-2.6,0
2004,1438,29,17,12,0.5862068965517241,74.58620689655173,75.3103448275862,-0.7241379310344769,0.4916818744144301,0.17365282021466605,0.3217525657024179,0.283768671611657,1573.6574031828516,65.0,48.0,59.45454545454545,100.0,0,1,0.4666666666666667,-5.0,0
2004,1439,29,15,14,0.5172413793103449,66.58620689655173,67.65517241379311,-1.0689655172413808,0.4542964717678555,0.1638548726109941,0.36561041117835735,0.23561217276115998,1566.7170913595244,115.0,115.0,115.4375,100.0,0,3,0.4666666666666667,-6.066666666666666,0
2004,1440,26,4,22,0.15384615384615385,54.46153846153846,68.6923076923077,-14.230769230769234,0.4712205435318402,0.20784779254238828,0.2748387378769349,0.22491797362445,1357.8093321522572,319.0,315.0,314.125,100.0,0,27,0.2,-12.266666666666667,0
2004,1441,24,9,15,0.375,70.04166666666667,73.375,-3.3333333333333286,0.5072149312087613,0.22296539146914773,0.3101826537162937,0.3513745610060641,1426.4183839156556,239.0,228.0,226.1875,100.0,0,18,0.3333333333333333,-3.7333333333333334,0
2004,1442,27,3,24,0.1111111111111111,65.88888888888889,78.66666666666667,-12.777777777777786,0.5426745242645158,0.2347569467712931,0.26210638351538795,0.3970792782818057,1332.44628081958,306.0,306.0,309.46875,100.0,0,22,0.06666666666666667,-11.666666666666666,0
2004,1443,26,13,13,0.5,74.38461538461539,72.65384615384616,1.7307692307692264,0.5236982035758169,0.18414100799578456,0.3964567265259784,0.24922301505230032,1502.2558397975201,131.0,133.0,133.4375,100.0,0,16,0.6,3.8666666666666667,0
2004,1444,30,26,4,0.8666666666666667,79.2,65.93333333333334,13.266666666666666,0.5139773436050796,0.18576462701315785,0.39420694350453483,0.2688221788497034,1636.1579427185475,30.0,28.0,32.39393939393939,11.0,1,14,0.8666666666666667,15.466666666666667,1
2004,1447,28,12,16,0.42857142857142855,66.75,70.14285714285714,-3.392857142857139,0.47344900440363114,0.1921047436077729,0.3643624307881459,0.2699702647319392,1484.5931390695641,263.0,267.0,254.90625,100.0,0,23,0.6,-0.5333333333333333,0
2004,1448,28,19,9,0.6785714285714286,83.82142857142857,75.64285714285714,8.17857142857143,0.5253430043708708,0.17065419721377495,0.3838089772034967,0.31405177928630196,1591.9788544924106,13.0,11.0,15.944444444444445,4.0,1,1,0.5333333333333333,1.7333333333333334,0
2004,1449,30,19,11,0.6333333333333333,81.43333333333334,78.23333333333333,3.200000000000003,0.5041005466692645,0.16979607824768805,0.3461099092362228,0.2842651764059952,1622.0252025889015,51.0,53.0,58.21212121212121,8.0,1,9,0.8,6.6,0
2004,1450,28,12,16,0.42857142857142855,57.892857142857146,59.964285714285715,-2.0714285714285694,0.4678962573393649,0.17627298598386978,0.3061874602064947,0.2463857323344245,1492.675395036887,117.0,119.0,130.54545454545453,100.0,0,9,0.3333333333333333,-3.066666666666667,0
2004,1451,27,13,14,0.48148148148148145,67.48148148148148,67.22222222222223,0.2592592592592524,0.5132780398444521,0.18302732703447522,0.31785516328951724,0.3391627173299513,1493.8478091849952,180.0,170.0,174.0625,100.0,0,24,0.5333333333333333,1.0666666666666667,0
2004,1452,28,15,13,0.5357142857142857,65.25,66.0,-0.75,0.49900041949556573,0.1767200721170864,0.2834808697614181,0.23007172505987566,1529.1407750243454,106.0,91.0,96.60606060606061,100.0,0,3,0.4666666666666667,-3.1333333333333333,0
2004,1453,27,16,11,0.5925925925925926,65.07407407407408,65.25925925925925,-0.18518518518517624,0.482495142343677,0.1807191278876375,0.28345280827826663,0.28356127604891646,1508.0983162411906,160.0,144.0,143.375,100.0,0,17,0.5333333333333333,-2.466666666666667,0
2004,1454,28,18,10,0.6428571428571429,76.57142857142857,71.92857142857143,4.642857142857139,0.5258468015274225,0.1903254256260444,0.35563731118371855,0.29264157836085414,1549.4111098369528,81.0,87.0,84.27272727272727,100.0,0,17,0.6666666666666666,5.866666666666666,0
2004,1455,30,20,10,0.6666666666666666,70.96666666666667,64.2,6.766666666666666,0.5215785146775275,0.19027112625918802,0.3205508224914665,0.27726022174654774,1566.37889417224,66.0,74.0,70.78787878787878,100.0,0,11,0.7333333333333333,8.266666666666667,0
2004,1456,28,7,21,0.25,71.67857142857143,76.67857142857143,-5.0,0.5136749190183147,0.18866962973880608,0.3888285280986045,0.29728480417464265,1389.5178290693368,249.0,255.0,260.90625,100.0,0,12,0.2,-6.066666666666666,0
2004,1457,26,14,12,0.5384615384615384,65.1923076923077,64.84615384615384,0.3461538461538538,0.47489287338678843,0.18311718670230065,0.35608164370975026,0.26565282129464657,1482.921568612876,240.0,234.0,212.125,100.0,0,27,0.6,2.6,0
2004,1458,30,24,6,0.8,68.63333333333334,56.666666666666664,11.966666666666676,0.48015680901513424,0.14862731846394378,0.3361315939563482,0.26547404438124894,1659.7055528114788,14.0,16.0,13.222222222222221,6.0,1,7,0.8,10.266666666666667,1
2004,1459,26,6,20,0.23076923076923078,71.73076923076923,82.11538461538461,-10.384615384615387,0.5359697019426012,0.21719867461580916,0.30833990352929275,0.31851011279164554,1405.9663942727918,288.0,279.0,278.5,100.0,0,18,0.26666666666666666,-7.8,0
2004,1460,27,14,13,0.5185185185185185,66.33333333333333,67.48148148148148,-1.1481481481481524,0.4967629941265616,0.17172397018051233,0.29633210172059876,0.2899624215826331,1478.1375351716133,170.0,159.0,173.25,100.0,0,17,0.6,1.8666666666666667,0
2004,1461,28,11,17,0.39285714285714285,69.96428571428571,69.0,0.9642857142857082,0.5083939015375899,0.18079572131445526,0.3489308788442086,0.285924352702462,1476.097632782126,135.0,118.0,132.9090909090909,100.0,0,6,0.26666666666666666,-5.533333333333333,0
2004,1462,33,23,10,0.696969696969697,70.42424242424242,62.36363636363637,8.060606060606055,0.49804084174448154,0.16704309916436305,0.3328382038090358,0.2441016255937861,1659.1839299865092,26.0,37.0,36.05882352941177,7.0,1,8,0.8666666666666667,11.4,1
2004,1463,26,11,15,0.4230769230769231,65.34615384615384,66.88461538461539,-1.5384615384615472,0.5118285004013062,0.19789738772662535,0.29815750378844785,0.22347386921504325,1448.404463770337,222.0,218.0,217.53125,100.0,0,28,0.4666666666666667,1.0,0
2004,1464,27,7,20,0.25925925925925924,65.55555555555556,72.5925925925926,-7.037037037037038,0.4862616852452453,0.1916233042570096,0.3355380067182392,0.3088948338062683,1408.2024888805383,260.0,249.0,258.75,100.0,0,17,0.3333333333333333,-6.333333333333333,0
2005,1102,29,17,12,0.5862068965517241,61.241379310344826,55.13793103448276,6.103448275862064,0.5392280775412392,0.15786614293258933,0.2639090099705183,0.19798065144439211,1529.2445939392119,65.0,87.0,95.05555555555556,100.0,0,10,0.5333333333333333,3.533333333333333,0
2005,1103,28,18,10,0.6428571428571429,71.60714285714286,66.25,5.357142857142861,0.5084074335780658,0.17093725962443118,0.2956674407130685,0.24754784757708842,1560.9712540227647,77.0,80.0,81.2,100.0,0,11,0.6666666666666666,5.2,0
2005,1104,30,23,7,0.7666666666666667,75.43333333333334,64.83333333333333,10.600000000000009,0.5294879197530978,0.16450679226933979,0.29818610196682926,0.3152203705996501,1627.1208940783065,18.0,16.0,19.17948717948718,5.0,1,6,0.7333333333333333,11.933333333333334,0
2005,1105,29,16,13,0.5517241379310345,69.06896551724138,67.79310344827586,1.2758620689655231,0.4524677885755053,0.17987218842453623,0.3106549858129708,0.2732325038600645,1498.8173973580983,268.0,287.0,247.31428571428572,16.0,1,31,0.7333333333333333,6.333333333333333,1
2005,1106,30,15,15,0.5,57.96666666666667,61.3,-3.3333333333333286,0.4303321600193428,0.20405867246410525,0.3379847526108182,0.297417954427272,1451.7205799945314,305.0,302.0,273.47058823529414,100.0,0,31,0.6,1.8,0
2005,1107,28,13,15,0.4642857142857143,67.35714285714286,64.67857142857143,2.6785714285714306,0.5046475829186097,0.19415170798192632,0.33758174525178275,0.30097527886189446,1465.694214845571,176.0,189.0,207.26470588235293,100.0,0,15,0.4666666666666667,1.1333333333333333,0
2005,1108,28,6,22,0.21428571428571427,57.17857142857143,69.46428571428571,-12.285714285714278,0.444315571620024,0.24113507195625594,0.28311455305089084,0.2503159537934202,1368.308949709564,327.0,326.0,322.20588235294116,100.0,0,31,0.26666666666666666,-9.266666666666667,0
2005,1110,28,16,12,0.5714285714285714,67.17857142857143,66.07142857142857,1.1071428571428612,0.5048231061908598,0.1975877462620571,0.3025113716881368,0.22655810907164042,1502.1056025346213,202.0,167.0,171.55882352941177,100.0,0,21,0.6,2.2666666666666666,0
2005,1111,27,15,12,0.5555555555555556,71.51851851851852,69.62962962962963,1.8888888888888857,0.5001761428411868,0.18411549940884078,0.32276408260466966,0.19688291892569298,1501.5156517457494,180.0,181.0,174.64705882352942,100.0,0,19,0.7333333333333333,8.266666666666667,0
2005,1112,33,27,6,0.8181818181818182,79.66666666666667,69.54545454545455,10.121212121212125,0.5075015290815165,0.17341677861094468,0.39267576775508894,0.2094779485531117,1667.0782594517834,15.0,12.0,10.487179487179487,3.0,1,4,0.8,10.666666666666666,0
2005,1113,31,18,13,0.5806451612903226,75.96774193548387,71.64516129032258,4.322580645161295,0.5130468388248469,0.1767592983956266,0.358310135982024,0.302040726948241,1520.7462615891632,71.0,64.0,62.02777777777778,100.0,0,4,0.3333333333333333,-3.066666666666667,0
2005,1114,25,15,10,0.6,66.52,67.88,-1.3599999999999994,0.49197354272711186,0.20078790866877458,0.320125801712862,0.29724893794993373,1543.9507925512562,133.0,121.0,106.82352941176471,100.0,0,13,0.6,-1.5333333333333334,0
2005,1115,26,5,21,0.19230769230769232,58.19230769230769,68.61538461538461,-10.42307692307692,0.4516283258233824,0.2131630261939067,0.29818707202174166,0.17896477970056893,1353.2975188300625,321.0,325.0,319.05882352941177,100.0,0,31,0.26666666666666666,-2.533333333333333,0
2005,1116,30,18,12,0.6,71.56666666666666,62.833333333333336,8.733333333333327,0.5015215825557687,0.1778128913128474,0.3554040053526728,0.24140065650914355,1507.1539629618228,82.0,59.0,77.88888888888889,100.0,0,6,0.3333333333333333,-2.933333333333333,0
2005,1117,26,13,13,0.5,74.11538461538461,73.42307692307692,0.6923076923076934,0.49776585118788286,0.17499920886676051,0.3625168349482265,0.25128321940492904,1488.372384399538,167.0,155.0,160.41176470588235,100.0,0,13,0.4666666666666667,-2.2666666666666666,0
2005,1119,25,1,24,0.04,54.32,69.2,-14.880000000000003,0.4401034885476373,0.15786069770565825,0.2110964765118133,0.32181526734680127,1319.7058625881946,323.0,324.0,326.05882352941177,100.0,0,21,0.06666666666666667,-15.4,0
2005,1120,31,14,17,0.45161290322580644,70.6774193548387,75.2258064516129,-4.548387096774192,0.5053874105861895,0.1803531153488031,0.3106138184491819,0.24317480298126773,1513.277225239086,136.0,132.0,128.86111111111111,100.0,0,6,0.3333333333333333,-11.266666666666667,0
2005,1122,32,13,19,0.40625,65.3125,67.09375,-1.78125,0.5020186913954879,0.18805806404361997,0.31085342792647336,0.25045088406573657,1469.158311500694,184.0,206.0,206.8235294117647,100.0,0,27,0.5333333333333333,1.5333333333333334,0
2005,1123,27,14,13,0.5185185185185185,69.77777777777777,68.81481481481481,0.9629629629629619,0.4972660522463902,0.15806825312393877,0.3437722363530974,0.2634732003948785,1502.3902429620437,104.0,107.0,113.94285714285714,100.0,0,11,0.4666666666666667,0.8666666666666667,0
2005,1124,27,8,19,0.2962962962962963,65.5925925925926,72.48148148148148,-6.888888888888886,0.5339319730698229,0.21476299671407473,0.35488024469775603,0.276109353584579,1421.5775930541695,232.0,220.0,215.33333333333334,100.0,0,3,0.06666666666666667,-15.6,0
2005,1125,30,14,16,0.4666666666666667,70.26666666666667,70.03333333333333,0.23333333333333428,0.5162307847231447,0.18101348648491203,0.26267086229018427,0.23544372690971307,1492.9524219152947,223.0,216.0,211.11764705882354,100.0,0,22,0.6,3.066666666666667,0
2005,1126,30,13,17,0.43333333333333335,64.36666666666666,68.56666666666666,-4.200000000000003,0.49998258021265307,0.2072472655439167,0.26794129827801466,0.20518880450664145,1415.8863160248263,313.0,300.0,293.79411764705884,100.0,0,30,0.4666666666666667,-2.2666666666666666,0
2005,1127,29,12,17,0.41379310344827586,61.51724137931034,63.41379310344828,-1.896551724137936,0.4651955160357929,0.17675578744754533,0.3478496154282962,0.2381901759610089,1493.9532832479174,181.0,203.0,200.6764705882353,100.0,0,15,0.5333333333333333,3.466666666666667,0
2005,1128,29,15,14,0.5172413793103449,64.17241379310344,63.172413793103445,1.0,0.5066147852581492,0.18906932164655144,0.323443533949171,0.33985125376119596,1480.1284719167497,218.0,221.0,216.7058823529412,100.0,0,24,0.5333333333333333,3.066666666666667,0
2005,1129,33,15,18,0.45454545454545453,70.87878787878788,74.9090909090909,-4.030303030303031,0.505206435113779,0.18365825666743596,0.34293070803524384,0.21769818275356403,1523.1763022273333,212.0,195.0,183.41666666666666,100.0,0,12,0.4666666666666667,-4.0,0
2005,1130,28,24,4,0.8571428571428571,71.92857142857143,63.82142857142857,8.107142857142861,0.4761526140906237,0.15920524297755415,0.3909185604923724,0.2716776164559269,1630.0248900808665,21.0,18.0,12.743589743589743,4.0,1,2,0.7333333333333333,4.466666666666667,0
2005,1131,28,20,8,0.7142857142857143,63.857142857142854,55.42857142857143,8.428571428571423,0.4699861978911041,0.16844524203908934,0.3292532397623956,0.2401104828505163,1551.166987607832,111.0,93.0,105.25714285714285,100.0,0,15,0.6666666666666666,4.733333333333333,0
2005,1132,28,17,11,0.6071428571428571,69.14285714285714,68.92857142857143,0.2142857142857082,0.5348373098301752,0.20105748855830635,0.29393094325691355,0.2804748442884889,1525.46165296408,134.0,110.0,108.91428571428571,100.0,0,11,0.5333333333333333,-2.533333333333333,0
2005,1133,28,13,15,0.4642857142857143,69.96428571428571,71.28571428571429,-1.3214285714285836,0.48412992208357963,0.19213227685940248,0.34682009069683906,0.2581888875378985,1467.160326758394,137.0,128.0,133.28571428571428,100.0,0,8,0.26666666666666666,-5.133333333333334,0
2005,1135,28,12,16,0.42857142857142855,66.03571428571429,67.78571428571429,-1.75,0.50061755456885,0.1869438038029188,0.2957696227945382,0.2849398935445701,1453.7359612970417,243.0,225.0,236.26470588235293,100.0,0,18,0.4,-0.7333333333333333,0
2005,1137,31,22,9,0.7096774193548387,63.58064516129032,58.45161290322581,5.1290322580645125,0.4973371489962158,0.22402632836118652,0.30349551484580495,0.30527555325736044,1588.9913898923983,110.0,114.0,101.51428571428572,14.0,1,21,0.6666666666666666,4.466666666666667,1
2005,1138,31,22,9,0.7096774193548387,75.19354838709677,71.38709677419355,3.806451612903217,0.5087336212661959,0.18895571292514618,0.3484845715588901,0.24330594369207542,1605.6704080944933,56.0,72.0,59.22857142857143,100.0,0,11,0.7333333333333333,6.066666666666666,0
2005,1139,26,11,15,0.4230769230769231,63.53846153846154,62.07692307692308,1.46153846153846,0.5430059484517706,0.1494092115240631,0.2099052062778371,0.24774085418808234,1470.945423470677,171.0,166.0,196.57142857142858,100.0,0,20,0.4666666666666667,0.9333333333333333,0
2005,1140,28,7,21,0.25,63.75,69.42857142857143,-5.678571428571431,0.5031326727522009,0.1833260311851554,0.315921691738698,0.2619754806688149,1434.818098862539,151.0,183.0,187.58333333333334,100.0,0,10,0.2,-6.933333333333334,0
2005,1141,26,8,18,0.3076923076923077,66.11538461538461,76.38461538461539,-10.269230769230774,0.5011075160663668,0.2108474313606228,0.32801340809954976,0.26129385392780385,1446.1617057312067,219.0,219.0,221.97058823529412,100.0,0,11,0.26666666666666666,-13.333333333333334,0
2005,1142,26,4,22,0.15384615384615385,67.23076923076923,80.15384615384616,-12.923076923076934,0.5378307037449248,0.20945550332152385,0.30443741723643164,0.3512955307032406,1368.1899888641988,315.0,312.0,304.94117647058823,100.0,0,16,0.13333333333333333,-13.133333333333333,0
2005,1143,29,13,16,0.4482758620689655,67.44827586206897,70.82758620689656,-3.379310344827587,0.49139431255865407,0.18615314175355685,0.34064451025240805,0.24178609133967022,1504.2117971326734,118.0,123.0,117.94444444444444,100.0,0,4,0.3333333333333333,-9.066666666666666,0
2005,1144,27,2,25,0.07407407407407407,62.25925925925926,76.48148148148148,-14.222222222222221,0.47296400503904784,0.20872197054283845,0.35892765360824597,0.2207847227742447,1312.3774239313807,324.0,323.0,321.7647058823529,100.0,0,22,0.0,-12.066666666666666,0
2005,1145,29,11,18,0.3793103448275862,72.03448275862068,76.3103448275862,-4.275862068965523,0.49250223008786737,0.1612653394844622,0.29502098942358523,0.2288664718361843,1456.773597265951,269.0,262.0,266.11764705882354,100.0,0,23,0.4666666666666667,-3.8,0
2005,1147,26,2,24,0.07692307692307693,63.23076923076923,78.15384615384616,-14.923076923076927,0.5138034006133868,0.21531488955344524,0.2960891782292113,0.29903927017426585,1328.906527302339,317.0,320.0,318.52941176470586,100.0,0,25,0.06666666666666667,-12.466666666666667,0
2005,1148,28,12,16,0.42857142857142855,68.53571428571429,69.57142857142857,-1.0357142857142776,0.519578860900145,0.18794792847106556,0.3787541806244454,0.266089809851968,1439.4136094825808,241.0,261.0,260.52941176470586,100.0,0,29,0.5333333333333333,2.6666666666666665,0
2005,1149,28,12,16,0.42857142857142855,57.892857142857146,63.857142857142854,-5.964285714285708,0.4845854359404489,0.21218583000380858,0.28334131881682206,0.20497129715201723,1473.17702302792,274.0,264.0,253.41176470588235,100.0,0,24,0.4,-4.2,0
2005,1150,28,21,7,0.75,78.35714285714286,72.07142857142857,6.285714285714292,0.48440246731538084,0.1551107878672326,0.3582516051864699,0.2822374062847519,1583.1673021876197,49.0,46.0,39.89473684210526,7.0,1,9,0.6666666666666666,2.3333333333333335,0
2005,1151,27,17,10,0.6296296296296297,70.44444444444444,67.55555555555556,2.8888888888888857,0.4851448836023095,0.21186733121144813,0.38463338844974243,0.2932606905412329,1539.0070416557476,165.0,143.0,139.05714285714285,15.0,1,19,0.6,2.3333333333333335,1
2005,1152,28,9,19,0.32142857142857145,64.57142857142857,70.71428571428571,-6.142857142857139,0.4982066079354014,0.17538651623456025,0.311662451241978,0.25781880241515925,1445.591195631448,236.0,232.0,247.02941176470588,100.0,0,25,0.4,-3.466666666666667,0
2005,1153,31,24,7,0.7741935483870968,76.41935483870968,64.41935483870968,12.0,0.48802101102398,0.15766330915677945,0.36342910350621827,0.31096810114261547,1603.8877916307215,25.0,23.0,22.974358974358974,7.0,1,9,0.6666666666666666,8.0,0
2005,1154,24,8,16,0.3333333333333333,64.375,71.70833333333333,-7.333333333333329,0.4695528364285497,0.21232817673518714,0.33105072248206535,0.2672860555779063,1376.6151596442985,307.0,291.0,287.3529411764706,100.0,0,19,0.13333333333333333,-12.8,0
2005,1155,31,16,15,0.5161290322580645,71.61290322580645,68.90322580645162,2.7096774193548328,0.49419209981457973,0.20310869110688834,0.37633329737451654,0.23365462544317675,1551.9166944648114,48.0,60.0,70.69444444444444,100.0,0,1,0.4,-2.466666666666667,0
2005,1156,24,7,17,0.2916666666666667,67.0,72.29166666666667,-5.291666666666671,0.5118136700018421,0.19516366811644315,0.3367417427537031,0.28861405368066767,1404.2193023574544,216.0,236.0,248.14705882352942,100.0,0,20,0.3333333333333333,-4.933333333333334,0
2005,1157,26,8,18,0.3076923076923077,67.92307692307692,73.1923076923077,-5.269230769230774,0.5012854931180576,0.17226512467715555,0.3359932589974598,0.21502110468436952,1422.4260300393375,271.0,277.0,286.05882352941177,100.0,0,24,0.4,-2.1333333333333333,0
